transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count,recovery_score,priority,recommendation
TXN103100,CUST5348,33784.92,CARD,FAILED,NETWORK_ERROR,2026-08-21 13:10:48.314360,3,65,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102930,CUST3620,34242.36,UPI,FAILED,LIMIT_EXCEEDED,2026-08-03 18:58:48.314360,1,65,MEDIUM,This is a high-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102948,CUST3790,15549.98,UPI,FAILED,TIMEOUT,2026-08-18 10:52:48.314360,2,65,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN102952,CUST7245,14976.68,NETBANKING,FAILED,TIMEOUT,2026-08-17 17:11:48.314360,2,65,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN102719,CUST1000,28435.97,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-04 12:05:48.314360,0,65,MEDIUM,This is a high-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101043,CUST3781,46318.76,UPI,FAILED,BANK_DECLINE,2026-08-12 18:33:48.314360,2,65,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101209,CUST5564,45498.93,UPI,FAILED,NETWORK_ERROR,2026-08-16 15:05:48.314360,3,65,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN101241,CUST1471,37827.16,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-09 18:10:48.314360,0,65,MEDIUM,This is a high-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102750,CUST1833,42510.21,UPI,FAILED,LIMIT_EXCEEDED,2026-08-16 19:54:48.314360,1,65,MEDIUM,This is a high-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102768,CUST1557,45340.03,WALLET,FAILED,LIMIT_EXCEEDED,2026-07-31 07:12:48.314360,1,65,MEDIUM,This is a high-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102286,CUST4331,18205.86,CARD,FAILED,NETWORK_ERROR,2026-08-12 15:50:48.314360,1,65,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102290,CUST4851,20311.9,UPI,FAILED,NETWORK_ERROR,2026-08-09 17:27:48.314360,3,65,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102297,CUST9746,48832.5,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-20 08:58:48.314360,1,65,MEDIUM,This is a high-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102319,CUST6358,31807.79,CARD,FAILED,LIMIT_EXCEEDED,2026-08-21 23:32:48.314360,1,65,MEDIUM,This is a high-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102344,CUST8699,33863.71,CARD,FAILED,BANK_DECLINE,2026-08-11 08:06:48.314360,2,65,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101419,CUST4439,46613.52,CARD,FAILED,BANK_DECLINE,2026-08-25 00:36:48.314360,2,65,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102607,CUST6001,41145.42,UPI,FAILED,BANK_DECLINE,2026-08-13 20:37:48.314360,2,65,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102675,CUST1359,12599.6,WALLET,FAILED,NETWORK_ERROR,2026-08-11 08:50:48.314360,1,65,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102453,CUST7879,25518.71,NETBANKING,FAILED,NETWORK_ERROR,2026-08-01 08:55:48.314360,3,65,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104738,CUST1963,13798.84,WALLET,FAILED,NETWORK_ERROR,2026-08-04 09:06:48.314360,1,65,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104745,CUST7112,29403.27,UPI,FAILED,BANK_DECLINE,2026-08-06 01:43:48.314360,2,65,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102419,CUST7603,17786.55,UPI,FAILED,TIMEOUT,2026-08-07 19:51:48.314360,2,65,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104430,CUST4928,46267.38,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-07-31 02:21:48.314360,0,65,MEDIUM,This is a high-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104438,CUST1729,20223.26,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-07-31 00:41:48.314360,0,65,MEDIUM,This is a high-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100310,CUST2084,45562.59,UPI,FAILED,BANK_DECLINE,2026-08-02 08:45:48.314360,2,65,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100323,CUST9418,41009.95,CARD,FAILED,NETWORK_ERROR,2026-07-30 04:05:48.314360,3,65,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104938,CUST6496,25537.56,CARD,FAILED,BANK_DECLINE,2026-08-03 10:38:48.314360,2,65,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104947,CUST3094,41581.25,NETBANKING,FAILED,NETWORK_ERROR,2026-07-30 23:54:48.314360,3,65,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104973,CUST4078,21428.33,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-12 14:47:48.314360,0,65,MEDIUM,This is a high-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104860,CUST2387,41227.38,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-06 00:13:48.314360,0,65,MEDIUM,This is a high-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104362,CUST4845,19630.74,UPI,FAILED,NETWORK_ERROR,2026-08-02 08:22:48.314360,2,60,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104400,CUST6750,9653.33,NETBANKING,FAILED,TIMEOUT,2026-08-21 03:21:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN101727,CUST3747,19568.76,WALLET,FAILED,NETWORK_ERROR,2026-08-15 16:37:48.314360,2,60,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN101553,CUST9361,38811.51,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-09 21:16:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104696,CUST7762,41752.22,WALLET,FAILED,BANK_DECLINE,2026-08-25 12:19:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104977,CUST8455,35310.73,CARD,FAILED,BANK_DECLINE,2026-08-21 20:32:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104429,CUST8138,44239.55,UPI,FAILED,BANK_DECLINE,2026-08-12 02:56:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104446,CUST4233,35729.32,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-20 20:53:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100131,CUST7010,36619.0,UPI,FAILED,BANK_DECLINE,2026-08-26 11:26:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104252,CUST1170,22850.48,CARD,FAILED,LIMIT_EXCEEDED,2026-08-28 09:31:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104298,CUST6863,33106.2,UPI,FAILED,BANK_DECLINE,2026-08-01 18:19:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100428,CUST2333,36597.55,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-03 20:53:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100248,CUST1818,17528.49,WALLET,FAILED,TIMEOUT,2026-08-19 02:26:48.314360,3,60,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100286,CUST3323,46367.8,UPI,FAILED,BANK_DECLINE,2026-08-09 12:04:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104201,CUST2849,10874.71,UPI,FAILED,LIMIT_EXCEEDED,2026-08-14 23:20:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104065,CUST8506,40288.95,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-27 17:53:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100339,CUST4760,46085.56,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-04 08:48:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104634,CUST2690,38304.9,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-26 01:32:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104672,CUST8450,49533.08,NETBANKING,FAILED,BANK_DECLINE,2026-08-20 03:02:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104694,CUST1184,23258.51,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-20 00:13:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101316,CUST1816,28583.45,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-25 20:42:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104726,CUST2200,44651.86,CARD,FAILED,BANK_DECLINE,2026-08-05 02:36:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104727,CUST5138,30467.09,CARD,FAILED,BANK_DECLINE,2026-08-02 22:59:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104734,CUST9205,45701.25,WALLET,FAILED,BANK_DECLINE,2026-08-14 20:57:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104095,CUST8500,11240.12,UPI,FAILED,LIMIT_EXCEEDED,2026-08-27 19:35:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101634,CUST8749,16135.12,WALLET,FAILED,TIMEOUT,2026-08-02 10:13:48.314360,3,60,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN101565,CUST6471,33997.35,WALLET,FAILED,BANK_DECLINE,2026-08-14 19:23:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101566,CUST8186,44981.18,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-21 02:38:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104113,CUST6089,43606.01,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-04 20:55:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103991,CUST9123,10380.46,WALLET,FAILED,NETWORK_ERROR,2026-08-23 03:20:48.314360,2,60,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103992,CUST5533,15114.97,UPI,FAILED,TIMEOUT,2026-08-12 07:17:48.314360,3,60,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103869,CUST8250,22702.68,WALLET,FAILED,BANK_DECLINE,2026-08-17 13:27:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
